,name,pubchem_cid,chembl_id,drugbank_id,inchi_key,dataset,smiles,drugbank_withdrawn,chembl_withdrawn
2060,Thonzylamine,5457.0,CHEMBL1623738,DB11235,GULNIHOSWFYMRN-UHFFFAOYSA-N,drugbank,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,0,missing
2063,Aluminum sulfate,24850.0,CHEMBL3833402,DB11239,DIZPMCHEQGEION-UHFFFAOYSA-H,drugbank,[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,0,missing
2067,Zinc gluconate,443445.0,CHEMBL3833377,DB11248,WHMDKBIGKVEYHS-IYEMJOQQSA-L,drugbank,[Zn++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,0,missing
2073,Fluoride ion,28179.0,CHEMBL1362,DB11257,KRHYYFGTRYWZRS-UHFFFAOYSA-M,drugbank,[F-],0,missing
2074,Diacetyl benzoyl lathyrol,10577938.0,CHEMBL552128,DB11260,JPYYWXPAHJBKJX-VWSFRBHVSA-N,drugbank,C[C@H]1C[C@@]2(OC(C)=O)[C@H]([C@H]1OC(=O)C1=CC=CC=C1)[C@@H](OC(C)=O)C(=C)CC[C@H]1[C@@H](\C=C(C)\C2=O)C1(C)C,0,missing
2076,Bisoctrizole,3571576.0,CHEMBL2104957,DB11262,FQUNFJULCYSSOP-UHFFFAOYSA-N,drugbank,CC(C)(C)CC(C)(C)C1=CC(CC2=C(O)C(=CC(=C2)C(C)(C)CC(C)(C)C)N2N=C3C=CC=CC3=N2)=C(O)C(=C1)N1N=C2C=CC=CC2=N1,0,missing
2077,Polydatin,5281718.0,CHEMBL142652,DB11263,HSTZMXCBWJGKHG-CUYWLFDKSA-N,drugbank,OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,0,missing
2078,Calcium glycerophosphate,62820.0,CHEMBL3707206,DB11264,UHHRFSOMMCWGSO-UHFFFAOYSA-L,drugbank,[Ca++].OCC(CO)OP([O-])([O-])=O,0,missing
2083,Dihydroergocornine,168871.0,CHEMBL2365712,DB11273,SEALOBQTUQIVGU-QNIJNHAOSA-N,drugbank,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0,missing
2084,Dihydro-alpha-ergocryptine,114948.0,CHEMBL1743263,DB11274,PBUNVLRHZGSROC-VTIMJTGVSA-N,drugbank,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0,missing
2085,Epicriptine,65667.0,CHEMBL2106411,DB11275,SBFXHXZNBNFPHV-PXXBSISHSA-N,drugbank,[H][C@@]12CCCN1C(=O)[C@]([H])([C@H](C)CC)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0,missing
2087,DL-Methylephedrine,64782.0,CHEMBL445001,DB11278,FMCGSUUBYTWNDP-ONGXEEELSA-N,drugbank,C[C@@H]([C@H](O)C1=CC=CC=C1)N(C)C,0,missing
2088,Brilliant green cation,12449.0,CHEMBL1589793,DB11279,HXCILVUBKWANLN-UHFFFAOYSA-N,drugbank,CCN(CC)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC,0,missing
2090,DL-dimyristoylphosphatidylcholine,26197.0,CHEMBL316257,DB11283,CITHEXJVPOWHKC-UHFFFAOYSA-N,drugbank,CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,0,missing
2092,Ethyl ferulate,736681.0,CHEMBL286796,DB11285,ATJVZXXHKSYELS-FNORWQNLSA-N,drugbank,[H]\C(=C(\[H])C1=CC(OC)=C(O)C=C1)C(=O)OCC,0,missing
2101,Glycol salicylate,6880.0,CHEMBL173562,DB11323,LVYLCBNXHHHPSB-UHFFFAOYSA-N,drugbank,OCCOC(=O)C1=CC=CC=C1O,0,missing
2102,Boric acid,7628.0,CHEMBL42403,DB11326,KGBXLFKZBHKPEV-UHFFFAOYSA-N,drugbank,OB(O)O,0,missing
2103,Dipyrithione,3109.0,CHEMBL549473,DB11327,ZHDBTKPXEJDTTQ-UHFFFAOYSA-N,drugbank,[O-][N+]1=CC=CC=C1SSC1=CC=CC=[N+]1[O-],0,missing
2107,Sinapultide,16132243.0,CHEMBL2103901,DB11332,QSIRXSYRKZHJHX-TWXHAJHVSA-N,drugbank,CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(O)=O,0,missing
2109,Kinetin,3830.0,CHEMBL228792,DB11336,QANMHLXAZMSUEX-UHFFFAOYSA-N,drugbank,C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1,0,missing
2112,Aluminum oxide,9989226.0,CHEMBL3707210,DB11342,PNEYBMLMFCGWSK-UHFFFAOYSA-N,drugbank,[O--].[O--].[O--].[Al+3].[Al+3],0,missing
2115,Calcium Phosphate,24456.0,CHEMBL2106566,DB11348,QORWJWZARLRLPR-UHFFFAOYSA-H,drugbank,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,0,missing
2120,Guaiacol,460.0,CHEMBL13766,DB11359,LHGVFZTZFXWLCP-UHFFFAOYSA-N,drugbank,COC1=C(O)C=CC=C1,0,missing
2127,2-mercaptobenzothiazole,8997.0,CHEMBL111654,DB11496,YXIWHUQXZSMYRE-UHFFFAOYSA-N,drugbank,S=C1NC2=C(S1)C=CC=C2,0,missing
2134,Indigotindisulfonic acid,5282430.0,CHEMBL1091250,DB11577,CFZXDJWFRVEWSR-BUHFOSPRSA-N,drugbank,OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C2\NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1,0,missing
2138,Cetalkonium,31203.0,CHEMBL1624075,DB11583,QDYLMAYUEZBUFO-UHFFFAOYSA-N,drugbank,CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,0,missing
2139,Pipradrol,10083.0,CHEMBL2110938,DB11584,XSWHNYGMWWVAIE-UHFFFAOYSA-N,drugbank,[H]N1CCCCC1C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0,missing
2141,Asunaprevir,16076883.0,CHEMBL2105735,DB11586,XRWSZZJLZRKHHD-WVWIJVSJSA-N,drugbank,COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)C2=C1C=CC(Cl)=C2,1,missing
2145,Thimerosal,16684434.0,CHEMBL508338,DB11590,RTKIYNMVFMVABJ-UHFFFAOYSA-L,drugbank,[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O,0,missing
2150,Hydroxyethyl cellulose,4327536.0,CHEMBL2109076,DB11602,DFJVHKAPIXJTSC-UHFFFAOYSA-N,drugbank,CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O,0,missing
2152,Normethadone,10090.0,CHEMBL346331,DB11609,WCJFBSYALHQBSK-UHFFFAOYSA-N,drugbank,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0,missing
2153,Oxilofrine,688009.0,CHEMBL1160695,DB11610,OXFGTKPPFSCSMA-XVKPBYJWSA-N,drugbank,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,0,missing
2156,Rupatadine,133017.0,CHEMBL91397,DB11614,WUZYKBABMWJHDL-UHFFFAOYSA-N,drugbank,CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1,0,missing
2159,Laropiprant,9867642.0,CHEMBL426559,DB11629,NXFFJDQHYLNEJK-CYBMUJFWSA-N,drugbank,CS(=O)(=O)C1=C2N(CC3=CC=C(Cl)C=C3)C3=C(CC[C@@H]3CC(O)=O)C2=CC(F)=C1,1,missing
2172,Bremelanotide,9941379.0,CHEMBL2070241,DB11653,FFHBJDQSGDNCIV-MFVUMRCOSA-N,drugbank,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CN=CN2)NC1=O)C(O)=O,0,missing
2173,Rebamipide,5042.0,CHEMBL1697771,DB11656,ALLWOAVDORUJLA-UHFFFAOYSA-N,drugbank,OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C1=CC=C(Cl)C=C1,0,missing
2175,Curcumin,969516.0,CHEMBL140,DB11672,VFLDPWHFBUODDF-FCXRPNKRSA-N,drugbank,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,0,missing
2181,Setmelanotide,11993702.0,CHEMBL3301624,DB11700,HDHDTKMUACZDAA-PHNIDTBTSA-N,drugbank,[H]N([H])C(=O)[C@@H]1CSSC[C@H](N([H])C(=O)[C@H](CCCN=C(N([H])[H])N([H])[H])N([H])C(C)=O)C(=O)N[C@H](C)C(=O)N[C@@H](CC2=CN=CN2[H])C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC2=CN([H])C3=CC=CC=C23)C(=O)N1,0,missing
2183,Iomeprol,3731.0,CHEMBL2107214,DB11705,NJKDOADNQSYQEV-UHFFFAOYSA-N,drugbank,CN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0,missing
2189,Rilmenidine,68712.0,CHEMBL289480,DB11738,CQXADFVORZEARL-UHFFFAOYSA-N,drugbank,C1CC1C(NC1=NCCO1)C1CC1,0,missing
2190,Ebastine,3191.0,CHEMBL305660,DB11742,MJJALKDDGIKVBE-UHFFFAOYSA-N,drugbank,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,0,missing
2191,Benfotiamine,3032771.0,CHEMBL3183549,DB11748,BTNNPSLJPBRMLZ-LGMDPLHJSA-N,drugbank,C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1,0,missing
2192,Clobetasol,5311051.0,CHEMBL1201362,DB11750,FCSHDIVRCWTZOX-DVTGEIKXSA-N,drugbank,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0,missing
2193,Cabotegravir,54713659.0,CHEMBL2403238,DB11751,WCWSTNLSLKSJPK-LKFCYVNXSA-N,drugbank,C[C@H]1CO[C@@H]2CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N12,0,missing
2204,Tilarginine,132862.0,CHEMBL256147,DB11815,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,drugbank,CNC(=N)NCCC[C@H](N)C(O)=O,0,missing
2212,Angiotensin II,172198.0,CHEMBL408403,DB11842,CZGUSIXMZVURDU-JZXHSEFVSA-N,drugbank,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,0,missing
2213,Relugolix,10348973.0,CHEMBL1800159,DB11853,AOMXMOCNKJTRQP-UHFFFAOYSA-N,drugbank,CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)C)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=CC=C(OC)N=N1,0,missing
2248,Citicoline,13804.0,CHEMBL1231700,DB12153,RZZPDXZPRHQOCG-OJAKKHQRSA-N,drugbank,C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,0,missing
2257,P-nitrobiphenyl,7114.0,CHEMBL352531,DB12300,BAJQRLZAPXASRD-UHFFFAOYSA-N,drugbank,O=N(=O)C1=CC=C(C=C1)C1=CC=CC=C1,0,missing
2263,Temocillin,171758.0,CHEMBL1276310,DB12343,BVCKFLJARNKCSS-DWPRYXJFSA-N,drugbank,CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,0,missing
2270,Iobitridol,65985.0,CHEMBL2107212,DB12407,YLPBXIKWXNRACS-UHFFFAOYSA-N,drugbank,CN(CC(O)CO)C(=O)C1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(NC(=O)C(CO)CO)=C1I,0,missing
2274,Favipiravir,492405.0,CHEMBL221722,DB12466,ZCGNOVWYSGBHAU-UHFFFAOYSA-N,drugbank,NC(=O)C1=NC(F)=CN=C1O,0,missing
2276,Lynestrenol,5857.0,CHEMBL2107431,DB12474,YNVGQYHLRCDXFQ-XGXHKTLJSA-N,drugbank,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0,missing
2278,Piritramide,9331.0,CHEMBL559288,DB12492,IHEHEFLXQFOQJO-UHFFFAOYSA-N,drugbank,NC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)N1CCCCC1,0,missing
2283,Oxetacaine,4621.0,CHEMBL127592,DB12532,FTLDJPRFCGDUFH-UHFFFAOYSA-N,drugbank,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1,0,missing
2284,Benzodiazepine,134664.0,CHEMBL4297264,DB12537,SVUOLADPCWQTTE-UHFFFAOYSA-N,drugbank,N1N=CC=CC2=CC=CC=C12,0,missing
2291,Perazine,4744.0,CHEMBL1697766,DB12710,WEYVCQFUGFRXOM-UHFFFAOYSA-N,drugbank,CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1,0,missing
2293,Fenpropidin,91694.0,CHEMBL1889041,DB12728,MGNFYQILYYYUBS-UHFFFAOYSA-N,drugbank,CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C,0,missing
2294,Iodide,30165.0,CHEMBL185537,DB12754,XMBWDFGMSWQBCA-UHFFFAOYSA-M,drugbank,[I-],0,missing
2298,Boscalid,213013.0,CHEMBL1076544,DB12792,WYEMLYFITZORAB-UHFFFAOYSA-N,drugbank,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,0,missing
2300,Perflubutane,9638.0,CHEMBL2104979,DB12821,KAVGMUDTWQVPDF-UHFFFAOYSA-N,drugbank,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,missing
2304,Etelcalcetide,71511839.0,CHEMBL3545184,DB12865,ANIAZGVDEUQPRI-ZJQCGQFWSA-N,drugbank,C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,0,missing
2308,Nicoboxil,14866.0,CHEMBL2105161,DB12911,IZJRISIINLJVBU-UHFFFAOYSA-N,drugbank,CCCCOCCOC(=O)C1=CN=CC=C1,0,missing
2310,Isoxaflutole,84098.0,CHEMBL1887147,DB12938,OYIKARCXOQLFHF-UHFFFAOYSA-N,drugbank,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0,missing
2313,Dihydralazine,10230.0,CHEMBL35505,DB12945,VQKLRVZQQYVIJW-UHFFFAOYSA-N,drugbank,NNC1=C2C=CC=CC2=C(NN)N=N1,0,missing
2315,Terizidone,65720.0,CHEMBL2107553,DB12954,ODKYYBOHSVLGNU-IAGONARPSA-N,drugbank,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1,0,missing
2319,Parthenolide,6473881.0,CHEMBL540445,DB13063,KTEXNACQROZXEV-SLXBATTESA-N,drugbank,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1,0,missing
2324,Amitriptylinoxide,20313.0,CHEMBL627,DB13114,ZPMKQFOGINQDAM-UHFFFAOYSA-N,drugbank,CN(C)(=O)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,0,missing
2325,Norflurane,13129.0,CHEMBL2104432,DB13116,LVGUZGTVOIAKKC-UHFFFAOYSA-N,drugbank,FCC(F)(F)F,0,missing
2332,Fluciclovine (18F),450601.0,CHEMBL254468,DB13146,NTEDWGYJNHZKQW-DGMDOPGDSA-N,drugbank,N[C@]1(C[C@H]([18F])C1)C(O)=O,0,missing
2333,Levomenol,442343.0,CHEMBL1096927,DB13153,RGZSQWQPBWRIAQ-CABCVRRESA-N,drugbank,[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C,0,missing
2334,Parachlorophenol,4684.0,CHEMBL57053,DB13154,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,drugbank,OC1=CC=C(Cl)C=C1,0,missing
2335,Esculin,5281417.0,CHEMBL482581,DB13155,XHCADAYNFIFUHF-TVKJYDDYSA-N,drugbank,OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@@H]1O,0,missing
2340,Zofenopril,92400.0,CHEMBL331378,DB13166,IAIDUHCBNLFXEF-MNEFBYGVSA-N,drugbank,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1,0,missing
2342,Plecanatide,70693500.0,CHEMBL2103867,DB13170,NSPHQWLKCGGCQR-DLJDZFDSSA-N,drugbank,[H][C@@]12CSSC[C@H](NC(=O)CNC(=O)[C@@]([H])(NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O,0,missing
2345,Gluconic Acid,10690.0,CHEMBL464345,DB13180,RGHNJXZEOKUKBD-SQOUGZDYSA-N,drugbank,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,0,missing
2347,Guanoxan,16564.0,CHEMBL76725,DB13211,HIUVKVDQFXDZHU-UHFFFAOYSA-N,drugbank,NC(=N)NCC1COC2=C(O1)C=CC=C2,0,missing
2348,Butaperazine,12598.0,CHEMBL1697826,DB13213,DVLBYTMYSMAKHP-UHFFFAOYSA-N,drugbank,CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,0,missing
2349,Oxolamine,13738.0,CHEMBL1620875,DB13216,IDCHQQSVJAAUQQ-UHFFFAOYSA-N,drugbank,CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1,0,missing
2351,Medifoxamine,36109.0,CHEMBL85231,DB13219,QNMGHBMGNRQPNL-UHFFFAOYSA-N,drugbank,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,0,missing
2352,Apronalide,10715.0,CHEMBL509282,DB13221,KSUUMAWCGDNLFK-UHFFFAOYSA-N,drugbank,CC(C)C(CC=C)C(=O)NC(N)=O,0,missing
2353,Tilbroquinol,65592.0,CHEMBL1788385,DB13222,JMOVFFLYGIQXMM-UHFFFAOYSA-N,drugbank,CC1=C2C=CC=NC2=C(O)C(Br)=C1,0,missing
2357,Perboric acid,114931.0,CHEMBL3707334,DB13235,PEYVWSJAZONVQK-UHFFFAOYSA-N,drugbank,OOB=O,0,missing
2358,Thiram,5455.0,CHEMBL120563,DB13245,KUAZQDVKQLNFPE-UHFFFAOYSA-N,drugbank,CN(C)C(=S)SSC(=S)N(C)C,0,missing
2359,Quinupramine,93154.0,CHEMBL107360,DB13246,JCBQCKFFSPGEDY-UHFFFAOYSA-N,drugbank,C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12,0,missing
2360,Pramiracetam,51712.0,CHEMBL159776,DB13247,ZULJGOSFKWFVRX-UHFFFAOYSA-N,drugbank,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,0,missing
2365,Ferrous sulfate anhydrous,62662.0,CHEMBL1200830,DB13257,BAUYGSIQEAFULO-UHFFFAOYSA-L,drugbank,[Fe++].[O-]S([O-])(=O)=O,0,missing
2366,Etofamide,65718.0,CHEMBL1788393,DB13258,QTRALMGDQMIVFF-UHFFFAOYSA-N,drugbank,CCOCCN(CC1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1)C(=O)C(Cl)Cl,0,missing
2368,Aceclidine,1979.0,CHEMBL20835,DB13262,WRJPSSPFHGNBMG-UHFFFAOYSA-N,drugbank,CC(=O)OC1CN2CCC1CC2,0,missing
2369,Hexobendine,5777.0,CHEMBL127300,DB13265,KRQAMFQCSAJCRH-UHFFFAOYSA-N,drugbank,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1,0,missing
2370,Ritiometan,65787.0,CHEMBL2105322,DB13267,ZBNBQISDCFIEQC-UHFFFAOYSA-N,drugbank,OC(=O)CSC(SCC(O)=O)SCC(O)=O,0,missing
2373,Dibekacin,470999.0,CHEMBL560976,DB13270,JJCQSGDBDPYCEO-XVZSLQNASA-N,drugbank,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,0,missing
2374,Sultopride,5357.0,CHEMBL277945,DB13273,UNRHXEPDKXPRTM-UHFFFAOYSA-N,drugbank,CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC,0,missing
2375,Micronomicin,3037206.0,CHEMBL373081,DB13274,DNYGXMICFMACRA-XHEDQWPISA-N,drugbank,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,0,missing
2378,Carbocromen,12604.0,CHEMBL163672,DB13279,KLOIYEQEVSIOOO-UHFFFAOYSA-N,drugbank,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,1,missing
2379,Benzododecinium,8754.0,CHEMBL1907001,DB13282,CYDRXTMLKJDRQH-UHFFFAOYSA-N,drugbank,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,0,missing
2380,Meticrane,4165.0,CHEMBL1318341,DB13284,FNQQBFNIYODEMB-UHFFFAOYSA-N,drugbank,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,0,missing
2381,Bumadizone,19161.0,CHEMBL2105456,DB13286,FLWFHHFTIRLFPV-UHFFFAOYSA-N,drugbank,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,0,missing
2382,Tromantadine,64377.0,CHEMBL3989506,DB13288,UXQDWARBDDDTKG-UHFFFAOYSA-N,drugbank,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,0,missing
2383,Pimethixene,4822.0,CHEMBL152408,DB13292,NZLVRVYNQYGMAB-UHFFFAOYSA-N,drugbank,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,0,missing
2390,Dihydroergocristine,107715.0,CHEMBL601773,DB13345,DEQITUUQPICUMR-HJPBWRTMSA-N,drugbank,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0,missing
2393,Sodium feredetate,27461.0,CHEMBL1705709,DB13381,MKWYFZFMAMBPQK-UHFFFAOYSA-J,drugbank,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,0,missing
2394,Edoxudine,66377.0,CHEMBL318153,DB13421,XACKNLSZYYIACO-DJLDLDEBSA-N,drugbank,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,1,missing
2395,Ioxitalamic acid,34536.0,CHEMBL2107239,DB13444,OLAOYPRJVHUHCF-UHFFFAOYSA-N,drugbank,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C1I,0,missing
2406,Ethyl hydroxybenzoate,8434.0,CHEMBL15841,DB13628,NUVBSKCKDOMJSU-UHFFFAOYSA-N,drugbank,CCOC(=O)C1=CC=C(O)C=C1,0,missing
2410,Sodium tartrate,162637.0,CHEMBL2107781,DB13707,HELHAJAZNSDZJO-OLXYHTOASA-L,drugbank,[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0,missing
2413,Sodium aurotiosulfate,161780.0,CHEMBL3833379,DB13743,KZNBHWLDPGWJMM-UHFFFAOYSA-J,drugbank,O.O.[Na+].[Na+].[Na+].[Au+].[O-]S([S-])(=O)=O.[O-]S([S-])(=O)=O,0,missing
2416,Magnesium gluconate,71587201.0,CHEMBL3989640,DB13749,HJWFTNWQKDPLAS-SYAJEJNSSA-L,drugbank,O.O.[Mg++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,0,missing
