,chembl_id,chembl_withdrawn,dataset,drugbank_id,drugbank_withdrawn,inchi_key,name,pubchem_cid,smiles,withdrawn_chembl_+,withdrawn_drugbank_+,withdrawn_label,CHEMBLID,Toxicity type
928,CHEMBL83063,0,chembl,missing,missing,IOVGROKTTNBUGK-UHFFFAOYSA-N,du-21220|ritodrine,31729,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,0.0,0.0,0,,Safe
1896,CHEMBL554,0,both,missing,0,BCFGMOOMADDAQU-UHFFFAOYSA-N,gsk-572016|gw-2016|gw-572016|gw-572016x|gw572016|lapatinib|lapatinib|tyverb,208908,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.0,0.0,0,,Safe
1619,CHEMBL1077,0,both,missing,0,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac|bromfenac|isv-303|yellox,60726,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0.0,0.0,1,CHEMBL1077,toxic_hepa
1469,CHEMBL289469,0,chembl,missing,missing,MFWNKCLOYSRHCJ-UHFFFAOYSA-N,apf-530|apf530|brl 43694|brl-43694|granisetron|kytril|ly-278584|sancuso|sustol,3510,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,0.0,0.0,0,,Safe
1141,CHEMBL1489,0,both,missing,0,NMUSYJAQQFHJEW-KVTDHHQDSA-N,"azacitidine|ladakamycin|nsc-102816|u-18,496|u-18496|vidaza",9444,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.0,0.0,0,,Safe
1913,CHEMBL657,0,both,missing,0,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,antitussive|beldin|belix|benadryl|benylin|diphenhydramine|dibenil|diphen|diphenhydramine|hydramine|silphen,3100,CN(C)CCOC(c1ccccc1)c1ccccc1,0.0,0.0,0,,Safe
956,CHEMBL431770,0,both,missing,0,IQVRBWUUXZMOPW-PKNBQFBNSA-N,istradefylline|kw-6002|nourianz,5311037,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,0.0,0.0,0,,Safe
1488,CHEMBL193482,0,both,missing,0,PROQIPRRNZUXQM-ZXXIGWHRSA-N,16.alpha.-hydroxyestradiol|estriol|estriol acetate benzoate|estriol propionate|estriol succinate|estriol|gynest|nsc-12169|oestriol|ortho-gynest|ovestin|theelol,5756,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,0.0,0.0,0,,Safe
25,CHEMBL2105131,0,chembl,missing,missing,SMNOERSLNYGGOU-UHFFFAOYSA-N,bay 1500|baycaron|mefruside,4047,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,0.0,0,,Safe
1134,CHEMBL88,0,both,missing,0,CMSMOCZEIVJLDB-UHFFFAOYSA-N,cyclophosphamide|cyclophosphamide|cytoxan|neosar,2907,O=P1(N(CCCl)CCCl)NCCCO1,0.0,0.0,0,,Safe
2197,CHEMBL2051955,missing,drugbank,DB00922,0,WHXMKTBCFHIYNQ-SECBINFHSA-N,Levosimendan,3033825.0,C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,0.0,0.0,0,,Safe
925,CHEMBL422,0,both,missing,0,ZEWQUBUPAILYHI-UHFFFAOYSA-N,amylozine|nsc-17474|nsc-46061|rp-7623|stelazine|stelazine fte|trifluoperazine|trifluoperazine,5566,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,0.0,0,,Safe
1552,CHEMBL1201345,0,both,missing,0,GROJOWHVXQYQGN-UHFFFAOYSA-N,tetradecyl sulfate,8771,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,0.0,0.0,0,,Safe
843,CHEMBL198362,0,both,missing,0,KGFYHTZWPPHNLQ-AWEZNQCLSA-N,bay 59-7939|bay-59-7939|jnj-39039039|jnj39039039|rivaroxaban|xarelto,9875401,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,0.0,0.0,0,,Safe
1645,CHEMBL297302,0,both,missing,0,FEBOTPHFXYHVPL-UHFFFAOYSA-N,anquil|benperidol|benquil|mcn-jr-4584|nsc-170982|r-4584,16363,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,0.0,0.0,0,,Safe
1020,CHEMBL3301612,0,both,missing,0,CMJCXYNUCSMDBY-ZDUSSCGKSA-N,braftovi|encorafenib|encorafenib|lgx-818|nvp-lgx-818-nxa|nvp-lgx818|nvp-lgx818-nxa,50922675,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,0.0,0.0,0,,Safe
2187,CHEMBL1200431,missing,drugbank,DB00789,0,IZOOGPBRAOKZFK-UHFFFAOYSA-K,Gadopentetic acid,55466.0,[Gd+3].OC(=O)CN(CCN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O)CC([O-])=O,0.0,0.0,0,,Safe
749,CHEMBL3304486,1,chembl,missing,missing,WJIZVQNUJVMJAZ-UHFFFAOYSA-N,difemerine,17843092,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1,1.0,1.0,0,,Safe
2371,CHEMBL1201054,missing,drugbank,DB09400,0,RJFAYQIBOAGBLC-ZEMBQCNESA-N,Selenomethionine Se-75,66254.0,C[75Se]CC[C@H](N)C(O)=O,0.0,0.0,0,,Safe
180,CHEMBL204656,0,both,missing,0,JUZYLCPPVHEVSV-LJQANCHMSA-N,elvitegravir|gs-9137|jtk-303|vitekta,5277135,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,0.0,0.0,0,,Safe
1272,CHEMBL2105689,0,both,missing,0,YTAOBBFIOAEMLL-REQDGWNSSA-N,luliconazole|luzu|nnd-502|pr-2699,3003141,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,0.0,0.0,0,,Safe
2498,CHEMBL35505,missing,drugbank,DB12945,0,VQKLRVZQQYVIJW-UHFFFAOYSA-N,Dihydralazine,10230.0,NNC1=C2C=CC=CC2=C(NN)N=N1,0.0,0.0,0,,Safe
1434,CHEMBL142703,0,both,missing,0,SYOKIDBDQMKNDQ-XWTIBIIYSA-N,galvus|laf 237|laf-237|laf237|nvp-laf 237|nvp-laf237|vildagliptin,6918537,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0.0,0.0,0,,Safe
607,CHEMBL58,0,both,missing,0,KKZJGLLVHKMTCM-UHFFFAOYSA-N,mitoxantrone|mitoxantrone hydrochloride|nsc-279836|novantrone,4212,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.0,0.0,0,,Safe
1352,CHEMBL1697844,0,chembl,missing,missing,FUWFSXZKBMCSKF-ZASNTINBSA-N,bradilan|es 304|nicofuranose,25495,O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,0.0,0.0,0,,Safe
2344,CHEMBL1231871,missing,drugbank,DB09157,0,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon dioxide,280.0,O=C=O,0.0,0.0,0,,Safe
1904,CHEMBL1908360,0,both,missing,0,HKVAMNSJSFKALM-GKUWKFKPSA-N,afinitor|afinitor disperz|certican|everolimus|rad 666|rad-001|rad-666|rad001|sdz-rad|votubia|zortress,6442177,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0.0,0.0,0,,Safe
1899,CHEMBL1200826,0,both,missing,0,XGZVUEUWXADBQD-UHFFFAOYSA-L,"camcolit 250|camcolit 400|cp-15,467-61|cp-15467-61|cp-1546761|eskalith cr|eskalith|liskonum|lithane|lithium carbonate|lithonate|lithotabs|lithobid|nsc-16895|phasal",11125,O=C([O-])[O-].[Li+].[Li+],0.0,0.0,0,,Safe
94,CHEMBL936,0,both,missing,1,OGAKLTJNUQRZJU-UHFFFAOYSA-N,difenidol|difenidol hydrochloride|diphenidol|diphenidol|sk&f 478|sk&f-478|sk-478|vontrol|vontrol,3055,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0.0,1.0,0,,Safe
770,CHEMBL385517,0,both,missing,0,QGJUIPDUBHWZPV-SGTAVMJGSA-N,bms-477118|bms-477118-11|saxagliptin,11243969,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0.0,0.0,0,,Safe
637,CHEMBL1200979,0,both,missing,0,SNPLKNRPJHDVJA-ZETCQYMHSA-N,(+)-panthenol|d-panthenol|d-pantothenyl alcohol|d-panthenol 50|dexpanthenol|ilopan|motilyn|pantothenol,131204,CC(C)(CO)[C@@H](O)C(=O)NCCCO,0.0,0.0,0,,Safe
1304,CHEMBL71752,0,chembl,missing,missing,DDNCQMVWWZOMLN-IRLDBZIGSA-N,"ay-27,255|ay-27255|cavinton|vinpocetine",443955,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,0.0,0.0,0,,Safe
2334,CHEMBL1615783,missing,drugbank,DB09136,0,YFKDCGWIINMRQY-UHFFFAOYSA-O,Isosulfan blue,50108.0,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O,0.0,0.0,0,,Safe
2536,CHEMBL318153,missing,drugbank,DB13421,1,XACKNLSZYYIACO-DJLDLDEBSA-N,Edoxudine,66377.0,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,1.0,1.0,0,,Safe
2492,CHEMBL185537,missing,drugbank,DB12754,0,XMBWDFGMSWQBCA-UHFFFAOYSA-M,Iodide,30165.0,[I-],0.0,0.0,0,,Safe
1208,CHEMBL185,0,both,missing,0,GHASVSINZRGABV-UHFFFAOYSA-N,5 fu|5-fu|5-fluorouracil|5.f.u.|accusite|actikerall|adrucil|carac|efudix|efudex|fluoro-uracil roche|fluorouracil|fluracil|fluoroplex|nsc-19893|ro 2-9757|ro-2-9757|ro-29757|tolak,3385,O=c1[nH]cc(F)c(=O)[nH]1,0.0,0.0,0,,Safe
1395,CHEMBL1752,0,both,missing,0,KSCFJBIXMNOVSH-UHFFFAOYSA-N,dilor|dilor-400|diprophylline|dyphylline|dyphylline|glyphylline|lufyllin|neothylline,3182,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.0,0.0,0,,Safe
1578,CHEMBL4297503,0,both,missing,0,RZVPBGBYGMDSBG-GGAORHGYSA-N,baloxavir marboxil|s-033188|xofluza,124081896,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,0.0,0.0,0,,Safe
1198,CHEMBL3039520,0,both,missing,0,XEDHVZKDSYZQBF-UHFFFAOYSA-N,col-144|lasmiditan|ly573144|lasmiditan,11610526,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,0.0,0.0,0,,Safe
275,CHEMBL417,0,both,missing,0,AOJJSUZBOXZQNB-VTZDEGQISA-N,epirubicin|ellence|epirubicin|nsc-256942,41867,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,0.0,0.0,0,,Safe
1152,CHEMBL1200570,0,both,missing,0,MBBZMMPHUWSWHV-BDVNFPICSA-N,meglumine|n-methylglucamine|nsc-52907|nsc-7391,8567,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0,0.0,0,,Safe
1206,CHEMBL1372950,0,both,missing,0,YSEXMKHXIOCEJA-FVFQAYNVSA-N,fi-6714|nicergoline|nsc-150531|sermion,34040,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,0.0,0.0,0,,Safe
2080,CHEMBL76,0,both,missing,0,WHTVZRBIWZFKQO-UHFFFAOYSA-N,aralen|chlorochine|chloroquine|chloroquine|nsc-187208,2719,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.0,0.0,0,,Safe
1104,CHEMBL431,0,both,missing,0,HRWCVUIFMSZDJS-SZMVWBNQSA-N,spirapril|spirapril,5311447,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.0,0.0,0,,Safe
307,CHEMBL3833358,0,chembl,missing,missing,XCQBENAYFZFNAR-UHFFFAOYSA-N,"halquinol|halquinols|quinolor|so 16,401|valpeda",24690,Oc1c(Cl)cc(Cl)c2cccnc12.Oc1c(Cl)ccc2cccnc12.Oc1ccc(Cl)c2cccnc12,0.0,0.0,0,,Safe
2059,CHEMBL1201192,0,both,missing,0,YFGHCGITMMYXAQ-LJQANCHMSA-N,armodafinil|cep-10952|cep-10953|crl-40982|nuvigil,9690109,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,0.0,0.0,0,,Safe
872,CHEMBL567,0,both,missing,0,RGCVKNLCSQQDEP-UHFFFAOYSA-N,chlorpiprazine|decentan|etaperazine|fentazin|nsc-150866|perphenazine|perphenazine fendizoate|perphenazine maleate|perphenazine|perphenazine fendizoate|trilafon|trilafon-la,4748,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.0,0.0,0,,Safe
86,CHEMBL810,0,both,missing,0,BPEGJWRSRHCHSN-UHFFFAOYSA-N,ccrg-81045|m&b 39831|m&b-39831|m-39831|nsc-362856|sch 52365|sch-52365|temodal|temomedac|temozolomide|temodar,5394,Cn1nnc2c(C(N)=O)ncn2c1=O,0.0,0.0,0,,Safe
1435,CHEMBL831,0,both,missing,0,XJGVXQDUIWGIRW-UHFFFAOYSA-N,"adasuve|cl 62,362|cl-62362|loxapine|loxapac|loxitane|loxitane intramuscular [as hydrochloride]|loxitane-c oral suspension [as hydrochloride]|sum 3170|sum-3170",3964,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0.0,0.0,0,,Safe
209,CHEMBL175691,0,both,missing,0,YIBOMRUWOWDFLG-ONEGZZNKSA-N,edurant|r 278474|r-278474|rilpivirine|tmc-278|tmc278,6451164,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,0.0,0.0,0,,Safe
1966,CHEMBL612,0,both,missing,0,KWTSXDURSIMDCE-QMMMGPOBSA-N,dexamfetamine|dexamphetamine|dextroamphetamine|dextroamphetamine resin complex|dexampex|dexamphetamine|dexedrine|dextroamphetamine|dextrostat|ferndex|nsc-73713|d-amphetamine,5826,C[C@H](N)Cc1ccccc1,0.0,0.0,0,,Safe
1987,CHEMBL2103883,0,both,missing,0,OFZJKCQENFPZBH-UHFFFAOYSA-N,avatrombopag|e-5501|e5501|ym-477,9852519,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,0.0,0.0,0,,Safe
2171,CHEMBL1201646,missing,drugbank,DB00638,0,JYJIGFIDKWBXDU-MNNPPOADSA-N,Inulin,24763.0,OC[C@H]1O[C@@](CO)(OC[C@@]2(OC[C@@]3(OC[C@@]4(OC[C@@]5(OC[C@@]6(OC[C@@]7(OC[C@@]8(OC[C@@]9(OC[C@@]%10(OC[C@@]%11(OC[C@@]%12(OC[C@@]%13(OC[C@@]%14(OC[C@@]%15(OC[C@@]%16(OC[C@@]%17(OC[C@@]%18(OC[C@@]%19(OC[C@@]%20(OC[C@@]%21(OC[C@@]%22(OC[C@@]%23(OC[C@@]%24(OC[C@@]%25(OC[C@@]%26(OC[C@@]%27(OC[C@@]%28(OC[C@@]%29(OC[C@@]%30(OC[C@@]%31(OC[C@@]%32(OC[C@@]%33(OC[C@@]%34(OC[C@@]%35(OC[C@@]%36(OC[C@@]%37(O[C@H]%38O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%38O)O[C@H](CO)[C@@H](O)[C@@H]%37O)O[C@H](CO)[C@@H](O)[C@@H]%36O)O[C@H](CO)[C@@H](O)[C@@H]%35O)O[C@H](CO)[C@@H](O)[C@@H]%34O)O[C@H](CO)[C@@H](O)[C@@H]%33O)O[C@H](CO)[C@@H](O)[C@@H]%32O)O[C@H](CO)[C@@H](O)[C@@H]%31O)O[C@H](CO)[C@@H](O)[C@@H]%30O)O[C@H](CO)[C@@H](O)[C@@H]%29O)O[C@H](CO)[C@@H](O)[C@@H]%28O)O[C@H](CO)[C@@H](O)[C@@H]%27O)O[C@H](CO)[C@@H](O)[C@@H]%26O)O[C@H](CO)[C@@H](O)[C@@H]%25O)O[C@H](CO)[C@@H](O)[C@@H]%24O)O[C@H](CO)[C@@H](O)[C@@H]%23O)O[C@H](CO)[C@@H](O)[C@@H]%22O)O[C@H](CO)[C@@H](O)[C@@H]%21O)O[C@H](CO)[C@@H](O)[C@@H]%20O)O[C@H](CO)[C@@H](O)[C@@H]%19O)O[C@H](CO)[C@@H](O)[C@@H]%18O)O[C@H](CO)[C@@H](O)[C@@H]%17O)O[C@H](CO)[C@@H](O)[C@@H]%16O)O[C@H](CO)[C@@H](O)[C@@H]%15O)O[C@H](CO)[C@@H](O)[C@@H]%14O)O[C@H](CO)[C@@H](O)[C@@H]%13O)O[C@H](CO)[C@@H](O)[C@@H]%12O)O[C@H](CO)[C@@H](O)[C@@H]%11O)O[C@H](CO)[C@@H](O)[C@@H]%10O)O[C@H](CO)[C@@H](O)[C@@H]9O)O[C@H](CO)[C@@H](O)[C@@H]8O)O[C@H](CO)[C@@H](O)[C@@H]7O)O[C@H](CO)[C@@H](O)[C@@H]6O)O[C@H](CO)[C@@H](O)[C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,0.0,0.0,0,,Safe
931,CHEMBL14060,0,both,missing,0,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,"carbolic acid|chloraseptic|ent-1814|nsc-36808|phenol|phenol, liquefied|phenol|s.b. ward|salicylic acid related compound c",996,Oc1ccccc1,0.0,0.0,0,,Safe
2146,CHEMBL1516,missing,drugbank,DB00275,0,VTRAEEWXHOVJFV-UHFFFAOYSA-N,Olmesartan,158781.0,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,0.0,0.0,0,,Safe
2425,CHEMBL1615784,missing,drugbank,DB11180,0,QCWJONLQSHEGEJ-UHFFFAOYSA-N,Tetrofosmin,4274.0,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,0.0,0.0,0,,Safe
130,CHEMBL1201271,0,both,missing,0,MOYGZHXDRJNJEP-UHFFFAOYSA-N,buclizine|buclizine,6729,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0.0,0.0,0,,Safe
1723,CHEMBL1371770,0,chembl,missing,missing,OQDPVLVUJFGPGQ-UHFFFAOYSA-N,et-495|eu-4200|piribedil|trivastal|trivastal lp,4850,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,0.0,0.0,0,,Safe
2071,CHEMBL1401,0,both,missing,0,YQNQNVDNTFHQSW-UHFFFAOYSA-N,alinia|nitazoxanide|nsc-697855|ph 5776|ph-5776,41684,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.0,0.0,0,,Safe
954,CHEMBL161,0,both,missing,0,VAAUVRVFOQPIGI-SPQHTLEESA-N,ceftriaxone|ceftriaxone,5479530,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,0.0,0.0,0,,Safe
555,CHEMBL1506,0,both,missing,0,PXKHGMGELZGJQE-ILBGXUMGSA-N,chloramphenicol palmitate|chloramphenicol palmitate|chlorolifarina|chloromycetin palmitate|chloropal,443382,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,0.0,0.0,0,,Safe
2418,CHEMBL310555,missing,drugbank,DB11145,0,MCJGNVYPOGVAJF-UHFFFAOYSA-N,Oxyquinoline,1923.0,OC1=CC=CC2=C1N=CC=C2,0.0,0.0,0,,Safe
1930,CHEMBL44884,0,both,missing,0,AEUTYOVWOVBAKS-UWVGGRQHSA-N,ethambutol,14052,CC[C@@H](CO)NCCN[C@@H](CC)CO,0.0,0.0,0,,Safe
1536,CHEMBL514446,0,both,missing,0,OHXPGWPVLFPUSM-KLRNGDHRSA-N,dehydrocholic acid|decholin|dilabil|procholon,6674,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,0.0,0.0,0,,Safe
2431,CHEMBL2104261,missing,drugbank,DB11219,0,HEOCBCNFKCOKBX-SDNWHVSQSA-N,Enzacamene,7019255.0,CC1=CC=C(\C=C2/C3CCC(C)(C2=O)C3(C)C)C=C1,0.0,0.0,0,,Safe
201,CHEMBL1123,0,both,missing,0,CURUTKGFNZGFSE-UHFFFAOYSA-N,bentyl|dicyclomine|dicycloverine|dicyclomine,3042,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0.0,0.0,1,CHEMBL1123,toxic_systemic
2023,CHEMBL1093,0,both,missing,0,QTGIAADRBBLJGA-UHFFFAOYSA-N,40 045|40-045|articaine|articaine|carticaine|hoe 045|hoe-045|septocaine,32170,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0.0,0.0,0,,Safe
368,CHEMBL1201294,0,both,missing,0,HYPPXZBJBPSRLK-UHFFFAOYSA-N,diphenoxylate|diphenoxylate,13505,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.0,0.0,0,,Safe
973,CHEMBL500,0,both,missing,0,JZQKKSLKJUAGIC-UHFFFAOYSA-N,betadren|lb-46|pindolol|prinodolol|visken,4828,CC(C)NCC(O)COc1cccc2[nH]ccc12,0.0,0.0,0,,Safe
1634,CHEMBL927,0,both,missing,0,RTXOFQZKPXMALH-GHXIOONMSA-N,bmy-28488|cefdinir|ci-983|cefzon|fk 482|fk-482|omnicef,6915944,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0.0,0.0,0,,Safe
2435,CHEMBL3833402,missing,drugbank,DB11239,0,DIZPMCHEQGEION-UHFFFAOYSA-H,Aluminum sulfate,24850.0,[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,0.0,0.0,0,,Safe
816,CHEMBL2103772,0,chembl,missing,missing,ODUOJXZPIYUATO-UHFFFAOYSA-N,hidrasec|racecadotril,107751,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0.0,0.0,0,,Safe
1954,CHEMBL542,0,both,missing,0,ALYNCZNDIQEVRV-UHFFFAOYSA-N,4-aminobenzoic acid|aminobenzoic acid|aminobenzoic acid|paba|para-aminobenzoic acid|rvpaba lipstick,978,Nc1ccc(C(=O)O)cc1,0.0,0.0,0,,Safe
1316,CHEMBL1511,0,both,missing,0,RSEPBGGWRJCQGY-RBRWEJTLSA-N,climaval|delestrogen|estradiol 17-valerate|estradiol valerate|estradiol valerate|femtab|nsc-17590|oestradiol valerate|progynon depot|progynon-depot-10|progynova,13791,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,0.0,0.0,0,,Safe
1905,CHEMBL631,0,both,missing,0,JWHAUXFOSRPERK-UHFFFAOYSA-N,gnf-pf-4594|propafenone|propafenone|rythmol,4932,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.0,0.0,0,,Safe
256,CHEMBL608533,0,both,missing,0,BMGQWWVMWDBQGC-IIFHNQTCSA-N,cgp 41251|cgp-41251|midostaurin|midostaurin|nvp-pkc412|pkc 412|pkc-412|rydapt,9829523,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0.0,0.0,0,,Safe
1472,CHEMBL16073,1,chembl,missing,missing,CPJSUEIXXCENMM-UHFFFAOYSA-N,acetophenetidin|acetphenetidin|phenacetin,4754,CCOc1ccc(NC(C)=O)cc1,1.0,1.0,1,CHEMBL16073,toxic_nephro
1699,CHEMBL629,0,both,missing,0,KRMDCWKBEZIMAB-UHFFFAOYSA-N,amitriptyline|amitid|amitril|amitriptyline|elavil|endep|etrafon-a|etrafon-forte|limbitrol,2160,CN(C)CCC=C1c2ccccc2CCc2ccccc21,0.0,0.0,0,,Safe
2217,CHEMBL1237046,missing,drugbank,DB01301,0,HMEYVGGHISAPJR-IAHYZSEUSA-N,Rolitetracycline,54682938.0,[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCN1CCCC1)=C(O)[C@H]2N(C)C,0.0,0.0,0,,Safe
1605,CHEMBL112570,0,both,missing,0,HVYWMOMLDIMFJA-DPAQBDIFSA-N,cholesterin|cholesterol|cholestrin|nsc-8798,5997,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,0.0,0,,Safe
1329,CHEMBL1201129,0,both,missing,0,XAUDJQYHKZQPEU-KVQBGUIXSA-N,dac|decitabine|dacogen|nsc-127716,451668,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0.0,0.0,0,,Safe
560,CHEMBL24072,1,both,missing,1,IFFPICMESYHZPQ-UHFFFAOYSA-N,b-436|prenylamine|prenylamine lactate,9801,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,1.0,1.0,1,CHEMBL24072,toxic_cardio
1877,CHEMBL1255800,0,both,missing,0,ZVGNESXIJDCBKN-UUEYKCAUSA-N,dificid|dificlir|fidaxomicin|opt-80|par-101,10034073,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,0.0,0.0,0,,Safe
