,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
9923,CHEMBL1201314,4.0,Racemic Mixture,True,True,False,False,Prescription Only,None,None,None,None,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,Small molecule,MOL,True,-1.44,2.0,-1.55,-1.21,10.16,7.48,354.37,10.0,11.0,4.0,6.0,25.0,NEUTRAL,354.37,354.1652,2.0,0.0,171.37,0.41,N,8.0,CHEMBL1201314,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,WPVFJKSGQUFQAP-GKAPJAKFSA-N,toxic_carcinogenic+toxic_hema+toxic_teratogen,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,CCC(CCC(C)C(C)C(C)C)CCC1CCC2C(C)CC(C)CC12
9924,CHEMBL421,4.0,Achiral Molecule,True,True,False,False,Prescription Only,None,None,None,None,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,Small molecule,MOL,True,3.7,3.0,0.25,4.25,3.23,0.55,398.4,7.0,9.0,3.0,3.0,28.0,ACID,398.4,398.0685,0.0,0.0,141.31,0.54,N,6.0,CHEMBL421,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-QZQOTICOSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,CC(C)C1CC(CCC2CCC(C(C)(C)CC3CCCCC3)CC2)CCC1C
9926,CHEMBL3305985,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,Small molecule,MOL,True,5.48,2.0,-4.27,-4.27,,1.52,666.91,4.0,6.0,2.0,2.0,50.0,NEUTRAL,666.91,666.3923,2.0,2.0,46.94,0.32,N,6.0,CHEMBL3305985,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,MUQUYTSLDVKIOF-CHJKCJHBSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,CCCC12CCC34C5CCCCC5C5CC6C7CC8C(CCC)(CCC89C8CCCCC8C(CC(C(CC13)C(CCC)C2)C54)C69)CC7CCC
9929,CHEMBL4297666,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,Small molecule,MOL,False,3.42,4.0,2.67,2.67,,2.62,520.62,9.0,10.0,1.0,1.0,37.0,NEUTRAL,520.62,520.1893,1.0,1.0,119.31,0.3,N,11.0,CHEMBL4297666,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,VIQCWEGEHRBLAC-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,CC(C)CC(C)CCC1CCCC(CC(CC2CCC(C3CCCC3)CC2)C(C)(C)C2CCCCC2)C1
9930,CHEMBL931,4.0,Racemic Mixture,False,False,False,True,Discontinued,None,None,None,None,FC(F)(F)C(Cl)Br,Small molecule,MOL,True,2.51,0.0,2.12,2.12,,,197.38,0.0,0.0,0.0,0.0,7.0,NEUTRAL,197.38,195.8902,0.0,0.0,0.0,0.52,Y,0.0,CHEMBL931,FC(F)(F)C(Cl)Br,BCQZXOMGPXTTIC-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,FC(F)(F)C(Cl)Br,CC(C)C(C)(C)C
9932,CHEMBL1086440,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,Small molecule,MOL,True,6.04,3.0,5.88,5.88,10.31,4.39,359.67,3.0,3.0,1.0,1.0,21.0,NEUTRAL,359.67,357.9501,1.0,1.0,37.91,0.58,N,3.0,CHEMBL1086440,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,NQPDXQQQCQDHHW-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,CCC1CC2CC(C)C(CC3CCCC(C)C3C)CC2C1
9937,CHEMBL3989862,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)OCC(=O)NCC(F)(F)C(F)(F)F)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,Small molecule,MOL,True,4.77,0.0,2.95,2.95,11.52,,519.55,4.0,5.0,3.0,3.0,36.0,NEUTRAL,519.55,519.2408,1.0,1.0,78.79,0.33,N,7.0,CHEMBL3989862,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)OCC(=O)NCC(F)(F)C(F)(F)F)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,SVCSMAZYWOQCBW-NVJMFHFGSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)OCC(=O)NCC(F)(F)C(F)(F)F)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,CC(CCC(C)C1CCC2C(CCC3CC(C)CC(C)C3C)CCCC12C)CCC(C)(C)C(C)(C)C
9938,CHEMBL1200934,4.0,Single Stereoisomer,True,True,False,False,Prescription Only,None,None,None,None,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,Small molecule,MOL,True,4.71,0.0,4.11,4.11,11.47,3.11,369.51,4.0,4.0,1.0,1.0,27.0,NEUTRAL,369.51,369.2304,0.0,0.0,58.89,0.33,N,2.0,CHEMBL1200934,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,KIQQMECNKUGGKA-NMYWJIRASA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,CCC1(CC(C)C)CCC2C3CCC4CC(CC)CCC4C3CCC21CC
9940,CHEMBL3187365,4.0,Racemic Mixture,False,False,False,True,Prescription Only,None,None,None,None,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,Small molecule,MOL,True,4.26,2.0,3.47,3.72,,7.29,285.77,2.0,2.0,0.0,0.0,20.0,NEUTRAL,285.77,285.092,0.0,0.0,12.47,0.72,N,0.0,CHEMBL3187365,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,VSWBSWWIRNCQIJ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,CC1CCC2CC3CCCCC3C3CC(C)CC3C2C1
9941,CHEMBL4297508,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CC(C)C[C@@H](C(=O)Nc1ccn(C[C@@H](O)CO)n1)N1CC(Oc2ccccc2Cl)=CC1=O,Small molecule,MOL,False,2.05,2.0,1.95,1.97,8.71,1.06,462.93,7.0,9.0,3.0,3.0,32.0,NEUTRAL,462.93,462.167,0.0,0.0,116.92,0.5,N,10.0,CHEMBL4297508,CC(C)C[C@@H](C(=O)Nc1ccn(C[C@@H](O)CO)n1)N1CC(Oc2ccccc2Cl)=CC1=O,HMUMWSORCUWQJO-QAPCUYQASA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)C[C@@H](C(=O)Nc1ccn(C[C@@H](O)CO)n1)N1CC(Oc2ccccc2Cl)=CC1=O,CCC(C)CC1CCC(CC(C)C(CC(C)C)C2CC(CC3CCCCC3C)CC2C)C1
9946,CHEMBL267495,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Small molecule,MOL,False,3.09,2.0,0.42,2.24,10.29,9.51,476.57,6.0,7.0,2.0,2.0,35.0,BASE,476.57,476.2311,0.0,0.0,86.38,0.65,N,5.0,CHEMBL267495,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,XGZZHZMWIXFATA-UEZBDDGYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,CC1CCC2CC3C(CC4CC4)CCC45C(CC1C24)C(C(C)C(C)CCC1CCCC1)CCC35C
9947,CHEMBL24441,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CNCCc1ccccn1,Small molecule,MOL,True,0.84,1.0,-1.68,0.63,,9.77,136.2,2.0,2.0,1.0,1.0,10.0,BASE,136.2,136.1,0.0,0.0,24.92,0.67,Y,3.0,CHEMBL24441,CNCCc1ccccn1,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CNCCc1ccccn1,CCCCC1CCCCC1
9950,CHEMBL281594,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Small molecule,MOL,False,5.32,3.0,5.4,6.24,,8.18,450.57,3.0,3.0,0.0,0.0,33.0,NEUTRAL,450.57,450.2483,1.0,1.0,15.71,0.42,N,10.0,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,NAUWTFJOPJWYOT-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,CC1CCC(C(CCCC2CCC(CCCC3CCCCC3)CC2)C2CCC(C)CC2)CC1
9952,CHEMBL612,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,C[C@H](N)Cc1ccccc1,Small molecule,MOL,True,1.58,1.0,-0.67,1.8,,10.01,135.21,1.0,1.0,1.0,2.0,10.0,BASE,135.21,135.1048,0.0,0.0,26.02,0.65,Y,2.0,CHEMBL612,C[C@H](N)Cc1ccccc1,KWTSXDURSIMDCE-QMMMGPOBSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[C@H](N)Cc1ccccc1,CC(C)CC1CCCCC1
9970,CHEMBL3183549,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,Small molecule,MOL,False,2.63,2.0,-2.68,-2.24,0.71,7.37,466.46,8.0,10.0,3.0,4.0,31.0,ACID,466.46,466.1076,0.0,0.0,155.94,0.35,N,10.0,CHEMBL3183549,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,BTNNPSLJPBRMLZ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,CCC(CC1CCC(C)CC1C)C(C)C(CCCC(C)(C)C)CC(C)C1CCCCC1
9975,CHEMBL518924,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,Small molecule,MOL,False,3.58,3.0,-0.03,2.61,11.5,10.18,349.48,4.0,5.0,2.0,3.0,26.0,BASE,349.48,349.2266,0.0,0.0,70.83,0.64,N,7.0,CHEMBL518924,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,WVLHHLRVNDMIAR-IBGZPJMESA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,CCCCCC(CC1CC2CCCCC2C1)C1CCCC2CCCCC21
9977,CHEMBL752,4.0,Single Stereoisomer,False,False,False,False,Withdrawn,None,None,United States,None,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Small molecule,MOL,False,-1.86,2.0,-5.75,-4.75,1.22,4.88,347.22,10.0,12.0,5.0,6.0,23.0,ACID,347.22,347.0631,2.0,0.0,186.07,0.39,N,4.0,CHEMBL752,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,UDMBCSSLTHHNCD-KQYNXXCUSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,,,0,1,0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,CC1CCCC2C1CCC2C1CC(CCC(C)(C)C)C(C)C1C
9979,CHEMBL3545369,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,Small molecule,MOL,False,0.42,2.0,-1.61,0.09,5.6,0.27,438.24,8.0,11.0,5.0,6.0,25.0,ACID,438.24,436.9917,2.0,0.0,167.76,0.14,N,7.0,CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,FBKMWOJEPMPVTQ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,CCC(CC1CCC(C)C(C)C1)C1CCCC1CCCCC(C)(C)C
9985,CHEMBL1289,4.0,Achiral Molecule,False,False,False,True,Discontinued,None,None,None,None,Clc1cc(Cl)c(OCC#CI)cc1Cl,Small molecule,MOL,True,4.42,1.0,4.85,4.85,,,361.39,1.0,1.0,0.0,0.0,14.0,NEUTRAL,361.39,359.8372,0.0,0.0,9.23,0.43,N,2.0,CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,CTETYYAZBPJBHE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0,Clc1cc(Cl)c(OCC#CI)cc1Cl,CCCCCC1CC(C)C(C)CC1C
9986,CHEMBL1537,4.0,Single Stereoisomer,False,False,True,False,Discontinued,None,None,None,None,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Small molecule,MOL,True,0.09,1.0,-3.7,-0.33,3.49,,461.5,6.0,11.0,4.0,4.0,32.0,ACID,461.5,461.1369,1.0,0.0,148.15,0.45,N,5.0,CHEMBL1537,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,JTWOMNBEOCYFNV-NFFDBFGFSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CC(C)C1C2C(C)C(CC(C)C(CC(C)C3CCCC3C)C3CCCCC3)C2CC1(C)C
9987,CHEMBL726,4.0,Achiral Molecule,False,True,True,False,Prescription Only,None,None,None,None,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Small molecule,MOL,True,4.31,2.0,3.41,3.97,,7.81,437.53,5.0,4.0,1.0,1.0,30.0,NEUTRAL,437.53,437.1749,0.0,0.0,29.95,0.73,N,6.0,CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,PLDUPXSUYLZYBN-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CCCC1CCC(CCCC2C3CCCCC3CC3CCC(C(C)(C)C)CC32)CC1
9992,CHEMBL2355051,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,Small molecule,MOL,True,6.56,3.0,4.57,6.47,,9.31,405.97,2.0,2.0,0.0,0.0,29.0,BASE,405.97,405.1859,1.0,1.0,12.47,0.37,N,9.0,CHEMBL2355051,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,GKIRPKYJQBWNGO-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,CCC(CC)CCCC1CCC(C(C2CCCCC2)C(C)C2CCCCC2)CC1
9994,CHEMBL180570,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,O=P(O)(O)CP(=O)(O)O,Small molecule,MOL,False,-0.7,0.0,-7.09,-2.35,1.27,,176.0,2.0,6.0,4.0,4.0,9.0,ACID,176.0,175.964,0.0,0.0,115.06,0.41,N,2.0,CHEMBL180570,O=P(O)(O)CP(=O)(O)O,MBKDYNNUVRNNRF-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=P(O)(O)CP(=O)(O)O,CC(C)(C)CC(C)(C)C
9999,CHEMBL1201308,4.0,Racemic Mixture,False,False,True,False,Discontinued,None,None,None,None,CC(C)NC(C)Cc1ccc(I)cc1,Small molecule,MOL,False,3.22,1.0,1.17,3.94,,10.35,303.19,1.0,1.0,1.0,1.0,14.0,BASE,303.19,303.0484,0.0,0.0,12.03,0.84,N,4.0,CHEMBL1201308,CC(C)NC(C)Cc1ccc(I)cc1,ISEHJSHTIVKELA-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)NC(C)Cc1ccc(I)cc1,CC(C)CC(C)CC1CCC(C)CC1
10002,CHEMBL1200468,4.0,Racemic Mixture,False,False,False,True,Prescription Only,None,None,None,None,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,Small molecule,MOL,True,2.12,0.0,1.86,1.86,,,330.36,8.0,6.0,0.0,0.0,19.0,NEUTRAL,330.36,330.0361,0.0,0.0,71.06,0.47,N,9.0,CHEMBL1200468,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,JXSJBGJIGXNWCI-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,CCCC(C)CC(CC(C)(CC)CC)C(C)CCC
10008,CHEMBL1504,4.0,Single Stereoisomer,False,False,True,True,Over the Counter,None,None,None,None,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Small molecule,MOL,True,2.42,0.0,1.94,1.94,13.4,,434.5,6.0,6.0,2.0,2.0,31.0,NEUTRAL,434.5,434.2105,0.0,0.0,93.06,0.69,N,2.0,CHEMBL1504,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,YNDXUCZADRHECN-JNQJZLCISA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CCC(C)C12CC(C)(C)CC1CC1C3CCC4CC(C)CCC4(C)C3(C)C(C)CC12C
10013,CHEMBL188185,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,Small molecule,MOL,False,2.07,2.0,1.71,1.94,,7.26,373.46,7.0,8.0,1.0,2.0,27.0,NEUTRAL,373.46,373.2114,0.0,0.0,93.81,0.86,N,5.0,CHEMBL188185,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,RHLJLALHBZGAFM-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,CCCC(C)C1CCCC(C2CC(C)C3CC(CC)C(CC)CC3C2)CC1
10014,CHEMBL1040,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,Small molecule,MOL,True,6.73,0.0,5.65,5.65,,,400.65,2.0,2.0,2.0,2.0,29.0,NEUTRAL,400.65,400.3341,1.0,1.0,40.46,0.52,N,6.0,CHEMBL1040,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,JWUBBDSIWDLEOM-DTOXIADCSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,CC1CCC(C)C(CCC2CCCC3(C)C(C(C)CCCC(C)(C)C)CCC23)C1
10016,CHEMBL611,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,Small molecule,MOL,True,1.06,2.0,0.95,1.18,,7.24,387.44,8.0,9.0,1.0,2.0,28.0,NEUTRAL,387.44,387.1907,0.0,0.0,103.04,0.83,N,4.0,CHEMBL611,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,VCKUSRYTPJJLNI-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,CCC1CC2CC(C3CCC(C(C)C4CCCC4)CC3)CC(C)C2CC1CC
10025,CHEMBL1194666,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,CCN(CC)C(C)C(=O)c1ccccc1,Small molecule,MOL,True,2.6,1.0,2.38,2.7,,7.44,205.3,2.0,2.0,0.0,0.0,15.0,NEUTRAL,205.3,205.1467,0.0,0.0,20.31,0.69,N,5.0,CHEMBL1194666,CCN(CC)C(C)C(=O)c1ccccc1,XXEPPPIWZFICOJ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,,,1,0,0,CCN(CC)C(C)C(=O)c1ccccc1,CCC(CC)C(C)C(C)C1CCCCC1
10030,CHEMBL2105755,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,Small molecule,MOL,True,3.48,3.0,1.13,2.43,9.77,9.05,570.65,9.0,10.0,4.0,4.0,42.0,BASE,570.65,570.2478,1.0,1.0,141.18,0.35,N,6.0,CHEMBL2105755,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,AXQACEQYCPKDMV-RZAWKFBISA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)(NC(=O)C1C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@@H](O5)C1=O)c1nc(-c2ccccc2)no1,CC(CC(C)(C)C1CCC(C2CCCCC2)C1)C1CC2(C)C3CC4CCC(C)C5CC(C1C)C2(CCC3CC1CC1)C45
10034,CHEMBL20883,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,O=c1[nH]c(=O)n(C2CCCO2)cc1F,Small molecule,MOL,True,-0.02,1.0,-0.06,0.02,8.08,,200.17,4.0,5.0,1.0,1.0,14.0,NEUTRAL,200.17,200.0597,0.0,0.0,64.09,0.69,N,1.0,CHEMBL20883,O=c1[nH]c(=O)n(C2CCCO2)cc1F,WFWLQNSHRPWKFK-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CC1CC(C)C(C2CCCC2)CC1C
10036,CHEMBL370753,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,Small molecule,MOL,False,3.31,2.0,2.65,3.24,,7.86,363.5,4.0,4.0,1.0,1.0,27.0,NEUTRAL,363.5,363.2311,0.0,0.0,29.95,0.85,N,6.0,CHEMBL370753,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,YNZFUWZUGRBMHL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,CCCC1CCC(CCCC2C3CCCCC3CCC3CCCCC32)CC1
