,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3
2340,CHEMBL331378,0.0,1,0,False,False,False,,,,,,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1,Small molecule,MOL,False,4.04,2,0.93,4.31,3.50,,429.56,5,5,1,1,29,ACID,429.56,429.1069,0,0,74.68,0.72,N,7,CHEMBL331378,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,IAIDUHCBNLFXEF-MNEFBYGVSA-N,Safe,missing,missing,missing,missing,missing,C09AA15,0,,0.0,0.0,,0,0,0
2341,CHEMBL94081,4.0,2,0,False,False,False,-2,1979,Vasculitis; Rash,United Kingdom,Dermatological toxicity; Vascular toxicity,OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1,Small molecule,MOL,False,2.53,1,-0.51,2.79,3.71,,226.66,2,3,1,1,15,ACID,226.66,226.0397,0,0,46.53,0.79,N,5,CHEMBL94081,C=CCOc1ccc(CC(=O)O)cc1Cl,ARHWPKZXBHOEEE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,M01AB06,0,,1.0,,,0,0,1
2342,CHEMBL2103867,4.0,1,0,True,False,False,1,,,,,[H][C@@]12CSSC[C@H](NC(=O)CNC(=O)[C@@]([H])(NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O,Protein,BOTH,True,,,,,,,1681.91,,,,,,,1681.91,1680.6252,,,,,,,CHEMBL2103867,CC(C)C[C@H](NC(=O)[C@@H]1CSSC[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CC(N)=O)CSSC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC2=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N1)C(=O)O,NSPHQWLKCGGCQR-DLJDZFDSSA-N,Safe,missing,missing,missing,missing,missing,A06AX07,1,,0.0,0.0,,0,0,0
2343,CHEMBL1222251,3.0,1,0,False,False,False,,,,,,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,Small molecule,MOL,False,-3.83,0,-3.78,-3.78,12.29,,180.16,6,6,6,6,12,NEUTRAL,180.16,180.0634,1,1,121.38,0.23,N,0,CHEMBL1222251,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,CDAISMWEOUEBRE-GPIVLXJGSA-N,Safe,missing,missing,missing,missing,missing,A11HA07,0,,1.0,0.0,,1,0,0
2344,CHEMBL564085,4.0,1,0,True,False,False,0,,,,,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,Small molecule,MOL,True,3.62,0,3.70,4.30,,7.87,813.98,16,16,0,0,57,NEUTRAL,813.98,813.4511,2,2,184.19,0.19,N,9,CHEMBL564085,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,LQCLVBQBTUVCEQ-QTFUVMRISA-N,Safe,missing,missing,missing,missing,missing,J01FA08,0,,0.0,0.0,,0,0,0
2345,CHEMBL464345,0.0,-1,-1,False,False,False,-1,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,Small molecule,MOL,False,-3.49,0,-6.82,-3.41,3.39,,196.16,6,7,6,6,13,ACID,196.16,196.0583,1,1,138.45,0.27,N,5,CHEMBL464345,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,RGHNJXZEOKUKBD-SQOUGZDYSA-N,Safe,missing,missing,missing,missing,missing,,0,,0.0,0.0,,0,0,0
2347,CHEMBL76725,0.0,0,0,False,False,False,,,,,,NC(=N)NCC1COC2=C(O1)C=CC=C2,Small molecule,MOL,False,0.31,1,-2.00,0.42,,11.99,207.23,3,5,3,4,15,BASE,207.23,207.1008,0,0,80.36,0.48,N,2,CHEMBL76725,N=C(N)NCC1COc2ccccc2O1,HIUVKVDQFXDZHU-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,C02CC03,0,,0.0,0.0,,0,0,0
2348,CHEMBL1697826,0.0,2,0,False,False,False,,,,,,CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,Small molecule,MOL,False,4.91,2,3.89,4.48,,7.86,409.60,5,4,0,0,29,NEUTRAL,409.60,409.2188,0,0,26.79,0.61,N,7,CHEMBL1697826,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,DVLBYTMYSMAKHP-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N05AB09,0,,0.0,0.0,,0,0,0
2349,CHEMBL1620875,3.0,2,0,False,False,False,,,,,,CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1,Small molecule,MOL,False,2.62,2,1.57,3.14,,8.96,245.33,4,4,0,0,18,BASE,245.33,245.1528,0,0,42.16,0.78,N,6,CHEMBL1620875,CCN(CC)CCc1nc(-c2ccccc2)no1,IDCHQQSVJAAUQQ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,R05DB07,0,,0.0,,,1,0,0
2350,CHEMBL1609,4.0,0,0,False,False,False,-1,,,,,OC(C(O)=O)C1=CC=CC=C1,Small molecule,MOL,True,0.80,1,-2.39,0.90,3.75,,152.15,2,3,2,2,11,ACID,152.15,152.0473,0,0,57.53,0.66,Y,2,CHEMBL1609,O=C(O)C(O)c1ccccc1,IWYDHOAUDWTVEP-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,B05CA06+J01XX06,0,,0.0,0.0,,0,0,0
2351,CHEMBL85231,0.0,2,0,False,False,False,,,,,,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,Small molecule,MOL,False,3.03,2,2.96,3.80,,8.18,257.33,3,3,0,0,19,NEUTRAL,257.33,257.1416,0,0,21.70,0.74,N,6,CHEMBL85231,CN(C)CC(Oc1ccccc1)Oc1ccccc1,QNMGHBMGNRQPNL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N06AX13,0,,0.0,,,1,0,0
2352,CHEMBL509282,0.0,0,0,False,False,False,,,,,,CC(C)C(CC=C)C(=O)NC(N)=O,Small molecule,MOL,False,1.03,0,1.19,1.19,11.75,,184.24,2,4,2,3,13,NEUTRAL,184.24,184.1212,0,0,72.19,0.64,N,4,CHEMBL509282,C=CCC(C(=O)NC(N)=O)C(C)C,KSUUMAWCGDNLFK-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N05CM12,0,,0.0,0.0,,0,0,0
2353,CHEMBL1788385,0.0,2,0,False,False,False,,,,,,CC1=C2C=CC=NC2=C(O)C(Br)=C1,Small molecule,MOL,False,3.01,2,2.97,3.11,7.84,4.46,238.08,2,2,1,1,13,NEUTRAL,238.08,236.9789,0,0,33.12,0.76,N,0,CHEMBL1788385,Cc1cc(Br)c(O)c2ncccc12,JMOVFFLYGIQXMM-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,P01AA05,0,,0.0,,,1,0,0
2354,CHEMBL1442422,4.0,2,0,False,False,False,-1,,,,,CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O,Small molecule,MOL,True,2.98,2,1.75,2.64,,8.23,295.39,3,4,0,0,22,NEUTRAL,295.39,295.1685,0,0,26.79,0.87,Y,3,CHEMBL1442422,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,QPGGEKPRGVJKQB-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N06AA08,0,,0.0,0.0,,0,0,0
2355,CHEMBL1908307,4.0,2,0,False,False,False,-2,1993,Increased mortality at higher doses; increased hospitalizations,United Kingdom; United States,,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,Small molecule,MOL,True,1.41,2,0.72,0.72,,,239.27,3,3,0,0,16,NEUTRAL,239.27,239.0416,0,0,39.07,0.75,Y,1,CHEMBL1908307,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,UYGONJYYUKVHDD-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,C01DB01,0,,0.0,0.0,,1,0,0
2356,CHEMBL2106111,4.0,-1,0,False,False,False,-1,,,,,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,Small molecule,MOL,False,,,,,,,218.22,,,,,,,218.22,218.0103,,,,,,,CHEMBL2106111,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],MKJXYGKVIBWPFZ-UHFFFAOYSA-L,Safe,missing,missing,missing,missing,missing,A12AA05,0,,0.0,0.0,,0,0,0
2358,CHEMBL120563,0.0,2,0,False,False,False,,,,,,CN(C)C(=S)SSC(=S)N(C)C,Small molecule,MOL,False,2.06,0,2.73,2.73,,,240.44,4,2,0,0,12,,240.44,239.9883,0,0,6.48,0.47,N,0,CHEMBL120563,CN(C)C(=S)SSC(=S)N(C)C,KUAZQDVKQLNFPE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,P03AA05,0,,0.0,0.0,,0,0,0
2359,CHEMBL107360,0.0,0,0,False,False,False,,,,,,C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12,Small molecule,MOL,False,4.02,2,3.24,4.58,,8.71,304.44,2,2,0,0,23,BASE,304.44,304.1939,0,0,6.48,0.79,N,1,CHEMBL107360,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,JCBQCKFFSPGEDY-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N06AA23,0,,0.0,0.0,,0,0,0
2360,CHEMBL159776,0.0,2,0,False,False,False,,,,,,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,Small molecule,MOL,False,0.84,0,-2.08,0.10,,9.61,269.39,3,5,1,1,19,BASE,269.39,269.2103,0,0,52.65,0.75,N,7,CHEMBL159776,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,ZULJGOSFKWFVRX-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N06BX16,0,,0.0,0.0,,0,0,0
2361,CHEMBL1524273,4.0,2,0,False,False,False,-1,,,,,OC(=O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,Small molecule,MOL,True,2.89,3,-1.48,2.55,2.91,0.59,403.44,6,8,3,3,27,ACID,403.44,403.0297,0,0,125.46,0.58,N,6,CHEMBL1524273,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,PBMSWVPMRUJMPE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,A07AB02,0,,0.0,0.0,,0,0,0
2363,CHEMBL2105233,4.0,0,0,False,False,False,-2,1998,lmmunoallergic Thrombocytopenia,Spain; France; Italy; Portugal; Turkey,Hematological toxicity; Immune system toxicity,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,Small molecule,MOL,False,-0.31,0,-0.58,-0.16,7.18,,226.23,4,6,3,3,16,NEUTRAL,226.23,226.0954,0,0,95.50,0.45,N,4,CHEMBL2105233,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,VNLMRPAWAMPLNZ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N05CA22,0,,0.0,,,0,1,0
2364,CHEMBL304902,4.0,2,0,False,False,False,-1,,,,,CN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=C(Cl)C=C2,Small molecule,MOL,True,4.13,2,3.92,4.15,,7.23,343.88,4,3,0,0,23,NEUTRAL,343.88,343.0910,0,0,18.84,0.72,N,0,CHEMBL304902,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,KAAZGXDPUNNEFN-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N05AH06,0,,0.0,0.0,,0,0,0
2366,CHEMBL1788393,0.0,2,0,False,False,False,,,,,,CCOCCN(CC1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1)C(=O)C(Cl)Cl,Small molecule,MOL,False,4.56,2,4.17,4.17,,,427.28,5,7,0,0,28,NEUTRAL,427.28,426.0749,0,0,81.91,0.24,N,10,CHEMBL1788393,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,QTRALMGDQMIVFF-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,P01AC03,0,,0.0,0.0,,0,0,0
2367,CHEMBL46058,4.0,2,0,False,False,False,-1,,,,,CCCl,Small molecule,MOL,True,1.25,0,1.19,1.19,,,64.52,0,0,0,0,3,,64.52,64.0080,0,0,0.00,0.37,Y,0,CHEMBL46058,CCCl,HRYZWHHZPQKTII-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N01BX01,0,,0.0,0.0,,0,0,0
2368,CHEMBL20835,0.0,0,0,False,False,False,,,,,,CC(=O)OC1CN2CCC1CC2,Small molecule,MOL,False,0.64,0,-1.48,0.30,,9.17,169.22,3,3,0,0,12,BASE,169.22,169.1103,0,0,29.54,0.54,Y,1,CHEMBL20835,CC(=O)OC1CN2CCC1CC2,WRJPSSPFHGNBMG-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,S01EB08+S01EB58,0,,0.0,0.0,,0,0,0
2369,CHEMBL127300,0.0,2,0,False,False,False,,,,,,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1,Small molecule,MOL,False,3.40,2,1.13,2.99,,9.26,592.69,12,12,0,0,42,BASE,592.69,592.2996,2,2,114.46,0.18,N,19,CHEMBL127300,COc1cc(C(=O)OCCCN(C)CCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,KRQAMFQCSAJCRH-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,C01DX06,0,,0.0,0.0,,0,0,0
2370,CHEMBL2105322,0.0,2,0,False,False,False,,,,,,OC(=O)CSC(SCC(O)=O)SCC(O)=O,Small molecule,MOL,False,0.72,0,-8.66,1.15,3.15,,286.35,6,6,3,3,16,ACID,286.35,285.9640,0,0,111.90,0.53,N,9,CHEMBL2105322,O=C(O)CSC(SCC(=O)O)SCC(=O)O,ZBNBQISDCFIEQC-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,R01AX05,0,,0.0,0.0,,0,0,0
2371,CHEMBL1330792,4.0,2,0,False,False,False,-1,,,,,CC(=O)NC1=CC(=CC=C1O)[As](O)(O)=O,Small molecule,MOL,True,,,,,,,275.09,,,,,,,275.09,274.9775,,,,,,,CHEMBL1330792,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,ODFJOVXVLFUVNQ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,P01CD02+A07AX02+G01AB01,0,,1.0,0.0,,1,0,0
2372,CHEMBL3184437,4.0,2,0,False,False,False,-1,,,,,OCC1=C(Cl)C=C(Cl)C=C1,Small molecule,MOL,True,2.49,1,2.41,2.41,,,177.03,1,1,1,1,10,NEUTRAL,177.03,175.9796,0,0,20.23,0.70,Y,1,CHEMBL3184437,OCc1ccc(Cl)cc1Cl,DBHODFSFBXJZNY-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,R02AA03,0,,0.0,0.0,,0,0,0
2373,CHEMBL560976,0.0,1,0,False,False,False,,,,,,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,Small molecule,MOL,False,-5.27,0,-12.72,-5.33,12.54,9.80,451.52,13,13,9,14,31,BASE,451.52,451.2642,2,2,247.94,0.18,N,6,CHEMBL560976,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,JJCQSGDBDPYCEO-XVZSLQNASA-N,Safe,missing,missing,missing,missing,missing,J01GB09,0,,0.0,0.0,,0,0,0
2374,CHEMBL277945,0.0,0,0,False,False,False,,,,,,CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC,Small molecule,MOL,False,1.70,1,0.94,1.08,13.22,6.99,354.47,5,6,1,1,24,NEUTRAL,354.47,354.1613,0,0,75.71,0.81,N,7,CHEMBL277945,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,UNRHXEPDKXPRTM-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N05AL02,0,,0.0,0.0,,0,0,0
2375,CHEMBL373081,0.0,1,0,False,False,False,,,,,,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,Small molecule,MOL,False,-3.72,0,-11.67,-3.55,12.55,10.06,463.58,12,12,8,11,32,BASE,463.58,463.3006,2,2,199.73,0.18,N,7,CHEMBL373081,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,DNYGXMICFMACRA-XHEDQWPISA-N,Safe,missing,missing,missing,missing,missing,S01AA22,0,,0.0,0.0,,0,0,0
2376,CHEMBL232201,4.0,2,0,False,False,False,-2,1964,Jaundice ,United Kingdom; France,Hepatotoxicity,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=CC=CC=C2O1,Small molecule,MOL,False,5.14,3,4.25,5.87,5.61,,518.09,3,3,1,1,22,ACID,518.09,517.8876,2,2,50.44,0.39,N,3,CHEMBL232201,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,CZCHIEJNWPNBDE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,C01DX04+C01DX54,0,,1.0,,,0,0,1
2377,CHEMBL1697856,4.0,0,0,False,False,False,-2,1986,Renal,Germany,Nephrotoxicity,CCOC1=CC=C(NC(=O)CC(C)O)C=C1,Small molecule,MOL,False,1.79,1,1.25,1.25,,,223.27,3,4,2,2,16,NEUTRAL,223.27,223.1208,0,0,58.56,0.80,N,5,CHEMBL1697856,CCOc1ccc(NC(=O)CC(C)O)cc1,LIAWQASKBFCRNR-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N02BE74+N02BE04+N02BE54,0,,1.0,,,0,0,1
2378,CHEMBL163672,0.0,2,0,False,False,False,,,,,,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,Small molecule,MOL,False,2.93,2,1.03,2.73,,9.10,361.44,6,6,0,0,26,BASE,361.44,361.1889,0,0,68.98,0.51,N,9,CHEMBL163672,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,KLOIYEQEVSIOOO-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,C01DX05,0,,1.0,0.0,,1,0,0
2379,CHEMBL1907001,0.0,2,0,False,False,False,,,,,,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,Small molecule,MOL,False,6.18,1,2.63,2.63,,,304.54,0,1,0,0,22,NEUTRAL,304.54,304.2999,1,1,0.00,0.30,N,13,CHEMBL1907001,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,CYDRXTMLKJDRQH-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,D09AA05,0,,0.0,0.0,,0,0,0
2380,CHEMBL1318341,0.0,2,0,False,False,False,,,,,,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,Small molecule,MOL,False,0.36,1,0.57,0.57,9.96,,275.35,4,5,1,2,17,NEUTRAL,275.35,275.0286,0,0,94.30,0.80,N,1,CHEMBL1318341,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,FNQQBFNIYODEMB-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,C03BA09,0,,0.0,0.0,,0,0,0
2381,CHEMBL2105456,0.0,0,0,False,False,False,,,,,,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,Small molecule,MOL,False,3.94,2,1.80,4.72,4.35,,326.40,3,5,2,2,24,ACID,326.40,326.1630,0,0,69.64,0.57,N,8,CHEMBL2105456,CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,FLWFHHFTIRLFPV-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,M01AB07,0,,0.0,0.0,,0,0,0
2382,CHEMBL3989506,0.0,1,0,False,False,False,,,,,,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,Small molecule,MOL,False,1.65,0,-0.07,1.13,,8.57,280.41,3,4,1,1,20,BASE,280.41,280.2151,0,0,41.57,0.75,N,6,CHEMBL3989506,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,UXQDWARBDDDTKG-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,J05AC03+D06BB02,0,,0.0,0.0,,0,0,0
2383,CHEMBL152408,0.0,2,0,False,False,False,,,,,,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,Small molecule,MOL,False,4.68,2,3.57,4.23,,7.96,293.44,2,1,0,0,21,NEUTRAL,293.44,293.1238,0,0,3.24,0.59,N,0,CHEMBL152408,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,NZLVRVYNQYGMAB-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,R06AX23,0,,0.0,0.0,,0,0,0
2386,CHEMBL224325,4.0,2,0,False,False,False,-1,,,,,CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O,Small molecule,MOL,True,3.56,2,2.60,3.17,6.99,4.00,228.08,2,2,1,1,14,NEUTRAL,228.08,226.9905,0,0,33.12,0.75,N,0,CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,GPTXWRGISTZRIO-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,G01AC03+R02AA11+P01AA04+D08AH02,0,,0.0,0.0,,0,0,0
2388,CHEMBL279816,4.0,2,0,False,False,False,-1,,,,,ClC=C(Cl)Cl,Small molecule,MOL,True,2.50,0,2.18,2.18,,,131.39,0,0,0,0,5,,131.39,129.9144,0,0,0.00,0.47,Y,0,CHEMBL279816,ClC=C(Cl)Cl,XSTXAVWGXDQKEL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,N01AB05,0,,0.0,0.0,,0,0,0
2389,CHEMBL1614637,4.0,0,0,False,False,False,-1,,,,,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,Small molecule,MOL,True,1.09,1,-2.05,1.33,3.47,,364.42,5,7,2,2,25,ACID,364.42,364.1093,0,0,95.94,0.76,N,5,CHEMBL1614637,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,NONJJLVGHLVQQM-JHXYUMNGSA-N,Safe,missing,missing,missing,missing,missing,J01CE05,0,,0.0,0.0,,0,0,0
2390,CHEMBL601773,0.0,1,0,False,False,False,,,,,,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,Small molecule,MOL,False,2.72,3,2.95,3.83,9.69,8.39,611.74,6,10,3,3,45,NEUTRAL,611.74,611.3108,1,1,118.21,0.41,N,5,CHEMBL601773,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,DEQITUUQPICUMR-HJPBWRTMSA-N,Safe,missing,missing,missing,missing,missing,C04AE04+C04AE54,0,,0.0,0.0,,0,0,0
2391,CHEMBL94394,4.0,2,0,False,False,False,-1,,,,,CCCCOC1=CC=C(CC(=O)NO)C=C1,Small molecule,MOL,True,1.91,1,1.95,1.97,8.86,,223.27,3,4,2,2,16,NEUTRAL,223.27,223.1208,0,0,58.56,0.44,N,6,CHEMBL94394,CCCCOc1ccc(CC(=O)NO)cc1,MXJWRABVEGLYDG-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,M01AB17+M02AA09,0,,1.0,,,0,1,0
2394,CHEMBL318153,0.0,1,0,False,False,False,,,,,,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,Small molecule,MOL,False,-1.26,1,-0.68,-0.67,9.95,,256.26,6,7,3,3,18,NEUTRAL,256.26,256.1059,0,0,104.55,0.63,N,3,CHEMBL318153,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,XACKNLSZYYIACO-DJLDLDEBSA-N,Safe,missing,missing,missing,missing,missing,D06BB09,0,,1.0,0.0,,1,0,0
2395,CHEMBL2107239,0.0,2,0,False,False,False,,,,,,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C1I,Small molecule,MOL,False,1.88,1,-1.48,2.04,2.13,,643.94,4,7,4,4,22,ACID,643.94,643.7802,1,1,115.73,0.37,N,5,CHEMBL2107239,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,OLAOYPRJVHUHCF-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,V08AA05,0,,0.0,0.0,,0,0,0
